ano,id_escola,ideb,ensino,rede,nota_saeb_matematica,nota_saeb_lingua_portuguesa
2021,35419436,5.5,fundamental,municipal,209.83,209.05
2023,35424134,5.5,fundamental,municipal,208.92,194.95
2019,35433846,5.5,medio,estadual,301.76,310.52
2015,35434085,5.5,fundamental,municipal,214.25,204.85
2021,35438054,5.5,fundamental,estadual,207.2,202.79
2023,35445502,5.5,fundamental,municipal,215.42,191.79
2021,35478416,5.5,fundamental,estadual,208.73,202.84
2019,35513210,5.5,fundamental,municipal,210.22,201.75
2019,35901714,5.5,fundamental,estadual,274.44,272.29
2011,35902792,5.5,fundamental,estadual,211.71,198.8
2021,35904302,5.5,fundamental,estadual,212.11,197.45
2013,35904824,5.5,fundamental,estadual,214.58,196.24
2021,35908782,5.5,fundamental,estadual,213.68,202.15
2013,35909212,5.5,fundamental,estadual,212.11,198.25
2013,35910326,5.5,fundamental,estadual,209.19,194.52
2013,35915725,5.5,fundamental,estadual,214.83,197.41
2013,35916535,5.5,fundamental,estadual,209.46,197.13
2013,35916730,5.5,fundamental,estadual,213.49,193.28
2023,35916812,5.5,fundamental,estadual,210.12,195.01
2017,35923266,5.5,fundamental,estadual,267.66,270.33
2023,35923285,5.5,fundamental,estadual,210.43,196.26
2013,35923618,5.5,fundamental,estadual,212.91,193.63
2013,35923813,5.5,fundamental,estadual,212.88,192.21
2009,35923813,5.5,fundamental,estadual,215.8,190.02
2013,35924805,5.5,fundamental,estadual,218.8,198.72
2021,35925196,5.5,fundamental,estadual,263.18,264.74
2021,35925998,5.5,fundamental,estadual,260.2,272.55
2013,35000127,6,fundamental,estadual,220.86,213.22
2023,35000590,6,fundamental,estadual,222.01,209.59
2023,35000700,6,fundamental,estadual,220.98,208.95
2023,35000851,6,fundamental,estadual,227.34,205.91
2021,35000978,6,fundamental,estadual,279.19,283.31
2019,35001119,6,fundamental,estadual,225.5,207.78
2021,35001478,6,fundamental,estadual,237.76,212.99
2011,35001697,6,fundamental,estadual,224.63,207.27
2021,35001697,6,fundamental,estadual,227.26,220.82
2019,35001797,6,fundamental,estadual,278.58,280.45
2009,35002070,6,fundamental,estadual,228.11,201.13
2021,35002288,6,fundamental,estadual,227.5,205.12
2017,35002768,6,fundamental,estadual,229.61,209.19
2019,35002951,6,fundamental,estadual,282.76,280.61
2015,35002987,6,fundamental,estadual,231.51,209.44
2023,35002999,6,fundamental,estadual,222.08,209.96
2021,35003311,6,fundamental,estadual,223.15,211.47
2013,35003360,6,fundamental,estadual,223.11,214.77
2023,35003608,6,medio,estadual,319.71,326.24
2011,35003827,6,fundamental,estadual,223.6,211.69
2021,35003827,6,fundamental,estadual,279.4,286.32
2015,35004005,6,fundamental,estadual,214.37,214.9
2009,35004753,6,fundamental,estadual,227.97,204.66
2013,35004789,6,fundamental,estadual,230.16,208.82
2019,35004873,6,fundamental,estadual,274.17,283.57
2017,35004881,6,fundamental,estadual,224.63,212.55
2013,35004960,6,fundamental,estadual,221.75,210.53
2015,35005460,6,fundamental,estadual,224.28,211.04
2015,35035609,6,fundamental,estadual,216.5,218.48
2019,35037059,6,fundamental,estadual,226.72,211.8
2023,35037606,6,fundamental,estadual,216.36,214.05
2021,35037771,6,fundamental,estadual,224.86,214.39
2017,35040332,6,fundamental,estadual,230.8,210.32
2015,35040472,6,fundamental,estadual,229.02,214
2017,35041002,6,fundamental,estadual,221,214.72
2015,35041002,6,fundamental,estadual,223.85,207.94
2023,35041701,6,fundamental,estadual,220.39,213.8
2013,35048021,6,fundamental,estadual,236.63,213.52
2019,35048604,6,fundamental,estadual,228.35,208.27
2021,35048628,6,fundamental,estadual,219.58,213.98
2017,35048690,6,fundamental,estadual,224.33,212.69
2015,35050386,6,fundamental,estadual,226.53,217.42
2021,35053512,6,fundamental,municipal,222.93,214.09
2015,35053673,6,fundamental,municipal,228.02,225.99
2019,35053727,6,fundamental,municipal,223.67,210
2023,35053922,6,fundamental,municipal,224.56,205.77
2023,35054008,6,fundamental,municipal,277.82,283.53
2017,35054057,6,fundamental,municipal,218.38,215.91
2023,35054112,6,fundamental,municipal,221.61,208.77
2015,35054215,6,fundamental,municipal,232.07,215.32
2019,35054306,6,fundamental,municipal,283.35,284.66
2023,35054343,6,fundamental,municipal,221.76,210.03
2019,35054483,6,fundamental,municipal,222.22,213.8
2019,35054896,6,fundamental,municipal,219.94,210.74
2019,35055372,6,fundamental,municipal,221.44,213.33
2017,35055426,6,fundamental,municipal,230.24,220.02
2017,35055451,6,fundamental,municipal,226.22,206.75
2019,35055505,6,fundamental,municipal,219,214.5
2019,35056571,6,fundamental,municipal,217.3,212.5
2017,35056571,6,fundamental,municipal,216.66,214.61
2017,35060562,6,fundamental,municipal,222.24,211.03
2019,35072230,6,fundamental,municipal,218.53,210.85
2017,35087661,6,fundamental,municipal,222.8,217.36
2021,35091352,6,fundamental,municipal,220.94,210.77
2015,35098565,6,fundamental,municipal,221.74,215.68
2015,35191905,6,fundamental,estadual,227.3,208
2019,35200049,6,fundamental,municipal,222,212.03
2019,35207962,6,fundamental,municipal,225.14,213.22
2019,35223165,6,fundamental,municipal,225.8,211.21
2019,35245148,6,fundamental,municipal,221.16,214.46
2017,35269360,6,fundamental,estadual,222.69,209.8
2021,35271019,6,fundamental,municipal,217.93,215.5
2019,35271147,6,fundamental,municipal,219.02,212.27
2021,35399930,6,fundamental,municipal,214.78,217.11
2015,35408463,6,fundamental,municipal,220.37,213.72
2019,35408608,6,fundamental,municipal,217.49,213.64
2015,35415376,6,fundamental,municipal,224.24,213.7
2021,35415376,6,fundamental,municipal,215.37,214.17
2023,35417063,6,fundamental,municipal,226.21,205.32
2023,35418161,6,fundamental,municipal,218.1,214.44
2019,35433482,6,fundamental,estadual,224.38,207.97
2021,35443219,6,fundamental,municipal,230.56,213.55
2021,35445502,6,fundamental,municipal,228.98,212.5
2023,35560112,6,medio,estadual,320.57,321.18
2017,35579798,6,medio,estadual,329.54,327.58
2017,35900060,6,fundamental,estadual,224.88,209.25
2023,35901738,6,fundamental,estadual,224.13,209.87
2015,35902822,6,fundamental,estadual,225.48,212.25
2015,35904173,6,fundamental,estadual,231.82,216.87
2017,35904284,6,fundamental,estadual,228.66,214
2009,35904326,6,fundamental,estadual,232.75,203.91
2021,35904569,6,fundamental,estadual,222.68,207.57
2015,35906591,6,fundamental,estadual,231.49,210.57
2013,35908373,6,fundamental,estadual,220.21,221.5
2021,35909026,6,fundamental,estadual,225.61,211.85
2013,35910797,6,fundamental,estadual,228.13,215.22
2015,35920265,6,fundamental,estadual,227.39,206.9
2021,35923576,6,fundamental,estadual,224.22,211.15
2011,35924246,6,fundamental,estadual,229.32,202.08
2019,35924374,6,fundamental,estadual,223.5,210.89
2021,35924799,6,fundamental,estadual,227.35,215.05
2023,35924805,6,fundamental,estadual,221.42,213.9
2017,35925861,6,fundamental,estadual,232.44,220.8
2017,35000103,6.5,fundamental,estadual,233.92,222.85
2013,35000361,6.5,fundamental,estadual,235.44,224.5
2017,35000516,6.5,fundamental,estadual,238.82,220.42
2019,35000541,6.5,fundamental,estadual,240.66,217.19
2015,35000700,6.5,fundamental,estadual,239.71,220.06
2021,35000772,6.5,fundamental,estadual,233.54,225.21
2011,35000863,6.5,fundamental,estadual,244.85,211.33
2021,35001211,6.5,fundamental,estadual,229.4,228.41
2017,35001405,6.5,fundamental,estadual,238,225.19
2011,35001739,6.5,fundamental,estadual,244.28,215.53
2021,35001958,6.5,fundamental,estadual,234.16,231.46
2007,35002082,6.5,fundamental,estadual,236.46,221.27
2019,35002768,6.5,fundamental,estadual,243.07,222.27
2019,35003013,6.5,fundamental,estadual,239.94,221.91
2019,35003189,6.5,fundamental,estadual,238.85,220.47
2023,35003463,6.5,fundamental,estadual,301.43,292.02
2021,35003487,6.5,fundamental,estadual,234.4,226.53
2013,35004133,6.5,fundamental,estadual,241.17,215.63
2017,35004561,6.5,fundamental,estadual,240.17,223.22
2009,35004571,6.5,fundamental,estadual,249.75,213.19
2023,35004893,6.5,fundamental,estadual,294.68,296.48
2023,35005061,6.5,fundamental,estadual,239.09,223.36
2015,35037000,6.5,fundamental,estadual,246.44,222.13
2009,35037597,6.5,fundamental,estadual,244.77,214.8
2019,35037761,6.5,fundamental,estadual,239.83,219.1
2015,35039378,6.5,fundamental,estadual,238.82,225.8
2021,35041014,6.5,fundamental,estadual,237.29,234.32
2019,35044301,6.5,fundamental,estadual,239.94,223.42
2021,35046310,6.5,fundamental,estadual,239.36,222.32
2015,35048628,6.5,fundamental,estadual,239.93,224.65
2019,35053910,6.5,fundamental,municipal,238.89,226.5
2021,35054185,6.5,fundamental,municipal,230.77,231.07
2017,35054636,6.5,fundamental,municipal,246.1,231.52
2019,35054773,6.5,fundamental,municipal,236.08,228.02
2019,35055086,6.5,fundamental,municipal,240.72,236
2017,35055293,6.5,fundamental,municipal,237.39,224.99
2019,35055396,6.5,fundamental,municipal,230.77,229.63
2023,35055612,6.5,fundamental,municipal,238.58,223.85
2023,35060331,6.5,fundamental,municipal,235.64,224.59
2019,35098565,6.5,fundamental,municipal,227.63,229.36
2017,35098565,6.5,fundamental,municipal,234.44,231.22
2019,35191224,6.5,fundamental,estadual,236.58,224.83
2017,35200025,6.5,fundamental,municipal,235.74,221.77
2019,35268276,6.5,fundamental,estadual,242.08,227.75
2017,35268276,6.5,fundamental,estadual,238.77,231.63
2019,35400051,6.5,fundamental,municipal,235.33,224.91
2017,35443219,6.5,fundamental,municipal,242.91,224.07
2021,35901787,6.5,fundamental,estadual,234.03,223.2
2015,35902780,6.5,fundamental,estadual,241.44,222.8
2017,35904260,6.5,fundamental,estadual,235.91,226.36
2019,35904624,6.5,fundamental,estadual,249.33,223.53
2023,35904867,6.5,fundamental,estadual,232.89,226.07
2021,35908964,6.5,fundamental,estadual,234.37,226.85
2019,35909178,6.5,fundamental,estadual,241.19,221.58
2023,35910326,6.5,fundamental,estadual,236.27,222.14
2017,35914745,6.5,fundamental,estadual,238.63,234.61
2019,35915725,6.5,fundamental,estadual,240.38,221.47
2023,35000516,7,fundamental,estadual,247.72,235.2
2015,35001077,7,fundamental,estadual,250.12,234.96
2015,35001478,7,fundamental,estadual,253.58,230.34
2015,35001764,7,fundamental,estadual,258.85,233.21
2017,35003517,7,fundamental,estadual,249.33,236.27
2017,35004133,7,fundamental,estadual,250.02,235.02
2017,35004789,7,fundamental,estadual,248.05,242.27
2023,35038155,7,fundamental,estadual,249.61,237.3
2019,35054811,7,fundamental,municipal,252.35,239.78
2017,35066734,7,fundamental,municipal,245.69,247.82
2017,35419285,7,fundamental,municipal,248.88,240.99
2019,35901787,7,fundamental,estadual,251.77,234.22
2019,35910296,7,fundamental,estadual,253.46,236.77
2019,35914812,7,fundamental,estadual,255.57,231
2013,35924702,7,fundamental,estadual,251.19,235.38
2015,35925408,7,fundamental,estadual,252.87,230.4
2015,35001120,7.5,fundamental,estadual,262.46,249.26
2015,35001995,7.5,fundamental,estadual,264.63,247.96
2019,35002355,7.5,fundamental,estadual,269.23,242.25
2017,35002896,7.5,fundamental,estadual,264.95,247.11
2017,35000863,8,fundamental,estadual,274.2,264.13
2007,35004613,2.4,fundamental,estadual,221.46,208
2017,35003268,2.9,medio,estadual,232.16,231.22
2007,35004947,2.9,fundamental,estadual,223.96,218.28
2009,35038234,2.9,fundamental,estadual,218.58,206.3
2007,35044350,2.9,fundamental,estadual,212.33,214.52
2007,35906165,2.9,fundamental,estadual,214.63,202.03
2017,35910272,2.9,medio,estadual,252.75,257.19
2007,35923497,2.9,fundamental,estadual,228.67,220.27
2007,35924738,2.9,fundamental,estadual,215.11,212.28
2019,35925457,2.9,medio,estadual,263.44,270.32
2017,35000371,3.4,medio,estadual,251.02,269.42
2021,35001235,3.4,medio,estadual,251.01,264.63
2019,35001235,3.4,medio,estadual,237.6,250.46
2013,35001363,3.4,fundamental,estadual,234.07,230.27
2007,35001910,3.4,fundamental,estadual,239.24,223.25
2023,35002461,3.4,medio,estadual,246.04,256.62
2011,35003451,3.4,fundamental,estadual,231.05,222.39
2007,35004029,3.4,fundamental,estadual,178.3,160.53
2019,35004212,3.4,medio,estadual,272.7,279.05
2011,35004418,3.4,fundamental,estadual,227.19,231.91
2011,35004736,3.4,fundamental,estadual,233.74,232.47
2007,35005058,3.4,fundamental,estadual,224.63,217.61
2007,35035661,3.4,fundamental,estadual,165.53,147.47
2007,35036298,3.4,fundamental,estadual,237.17,225.3
2013,35036444,3.4,fundamental,estadual,214.05,210.33
2007,35036742,3.4,fundamental,estadual,227.61,218.55
2007,35037023,3.4,fundamental,estadual,233.72,227.77
2009,35037459,3.4,fundamental,estadual,243.07,244.66
2017,35037473,3.4,medio,estadual,254.16,259.35
2007,35037783,3.4,fundamental,estadual,233.46,228.55
2019,35038283,3.4,medio,estadual,257.38,259.45
2011,35039263,3.4,fundamental,estadual,232.5,238.52
2007,35041051,3.4,fundamental,estadual,237.55,226.46
2023,35041762,3.4,medio,estadual,258.22,272.89
2007,35044337,3.4,fundamental,estadual,234.14,226.77
2023,35048689,3.4,medio,estadual,252.36,257.67
2017,35053107,3.4,fundamental,municipal,221.03,220.36
2005,35053181,3.4,fundamental,municipal,169.47,157.07
2007,35053326,3.4,fundamental,municipal,226.49,214.92
2005,35053557,3.4,fundamental,municipal,159.58,153.89
2011,35053831,3.4,fundamental,municipal,212.5,212.77
2011,35054045,3.4,fundamental,municipal,235.61,231.36
2009,35054197,3.4,fundamental,municipal,211.66,212.72
2007,35054896,3.4,fundamental,municipal,173.58,151.44
2007,35054926,3.4,fundamental,municipal,221.27,207.6
2013,35054926,3.4,fundamental,municipal,216.22,213.6
2009,35055591,3.4,fundamental,municipal,216.88,200.36
2005,35055736,3.4,fundamental,municipal,160.33,153.57
2009,35057666,3.4,fundamental,municipal,217.46,209.8
2005,35062790,3.4,fundamental,municipal,161.13,153.19
2017,35076144,3.4,fundamental,municipal,216.75,217.16
2005,35091418,3.4,fundamental,municipal,157.3,149.67
2007,35098401,3.4,fundamental,municipal,167.11,152.28
2007,35098498,3.4,fundamental,municipal,214.08,211.88
2009,35201923,3.4,fundamental,municipal,209.13,207.58
2013,35284300,3.4,fundamental,estadual,222.91,216.5
2009,35354715,3.4,fundamental,municipal,217.88,209.02
2009,35408463,3.4,fundamental,municipal,221.5,220.57
2015,35901799,3.4,fundamental,estadual,231.9,223.71
2009,35904296,3.4,fundamental,estadual,219.5,218.88
2013,35906190,3.4,fundamental,estadual,224.94,222.02
2011,35910284,3.4,fundamental,estadual,220.16,226.83
2013,35921324,3.4,fundamental,estadual,218.47,212.47
2019,35923254,3.4,medio,estadual,257.7,268.57
2009,35923461,3.4,fundamental,estadual,229.02,223.11
2013,35924787,3.4,fundamental,estadual,227.89,218.63
2013,35925172,3.4,fundamental,estadual,222.82,216.27
2015,35000395,3.9,fundamental,estadual,230,227.2
2013,35000413,3.9,fundamental,estadual,235.22,235.07
2019,35000673,3.9,medio,estadual,261.95,270.26
2007,35001284,3.9,fundamental,estadual,241.66,231.27
2019,35001454,3.9,medio,estadual,275.07,284.92
2009,35001600,3.9,fundamental,estadual,242.64,231.3
2009,35002227,3.9,fundamental,estadual,252.16,247.36
2023,35002719,3.9,medio,estadual,259.83,267.42
2013,35002732,3.9,fundamental,estadual,235.36,228.42
2007,35002999,3.9,fundamental,estadual,242.69,235.36
2009,35003001,3.9,fundamental,estadual,229.57,230.61
2011,35003086,3.9,fundamental,estadual,237.08,238.38
2023,35003232,3.9,medio,estadual,265.56,270.29
2017,35003924,3.9,medio,estadual,274.48,281.72
2009,35004777,3.9,fundamental,estadual,236.36,232.21
2007,35004900,3.9,fundamental,estadual,171.32,158.44
2007,35004959,3.9,fundamental,estadual,181.1,158.38
2007,35005095,3.9,fundamental,estadual,240.08,234.86
2017,35005113,3.9,fundamental,estadual,229.58,226.41
2007,35005344,3.9,fundamental,estadual,243.41,224.5
2019,35005400,3.9,medio,estadual,266.6,273.45
2023,35005472,3.9,medio,estadual,258.88,267.32
2019,35035609,3.9,medio,estadual,262.42,270.82
2007,35035622,3.9,fundamental,estadual,237.66,223
2023,35036730,3.9,medio,estadual,265.17,282.03
2007,35037000,3.9,fundamental,estadual,237.39,222.27
2009,35037023,3.9,fundamental,estadual,236.88,235.67
2007,35037461,3.9,fundamental,estadual,174.49,155.82
2009,35037618,3.9,fundamental,estadual,239.38,236.16
2017,35038313,3.9,fundamental,estadual,227.36,236
2009,35039159,3.9,fundamental,estadual,233.63,237.08
2013,35041609,3.9,fundamental,estadual,233.33,223.32
2019,35041713,3.9,medio,estadual,263.19,271.58
2017,35041750,3.9,medio,estadual,245.08,257.32
2017,35043936,3.9,medio,estadual,259.1,266.11
2017,35044261,3.9,fundamental,estadual,238.03,234
2015,35044386,3.9,fundamental,estadual,241.81,224.73
2015,35044404,3.9,fundamental,estadual,238.97,238.01
2023,35044441,3.9,medio,estadual,253.99,254.16
2015,35044465,3.9,fundamental,estadual,234.44,228.59
2015,35053016,3.9,fundamental,municipal,246.3,249.66
2011,35053089,3.9,fundamental,municipal,233.41,237.36
2009,35053260,3.9,fundamental,municipal,179.52,163.66
2005,35053296,3.9,fundamental,municipal,244.64,228.5
2011,35053442,3.9,fundamental,municipal,232.83,235.64
2007,35053685,3.9,fundamental,municipal,230.19,223.27
2005,35053776,3.9,fundamental,municipal,228.41,225
2007,35053818,3.9,fundamental,municipal,174.33,162.1
2013,35053879,3.9,fundamental,municipal,236.69,234.63
2007,35054070,3.9,fundamental,municipal,173.72,154.61
2017,35054276,3.9,fundamental,municipal,229.33,210.66
2011,35054288,3.9,fundamental,municipal,223.42,224.38
2009,35054324,3.9,fundamental,municipal,175.97,153.36
2011,35054860,3.9,fundamental,municipal,228.67,220.69
2007,35055141,3.9,fundamental,municipal,242.83,234.91
2009,35055153,3.9,fundamental,municipal,231.3,231.69
2007,35055177,3.9,fundamental,municipal,174.11,158.8
2009,35055244,3.9,fundamental,municipal,227.22,225.99
2007,35055256,3.9,fundamental,municipal,244.03,229.6
2005,35055384,3.9,fundamental,municipal,166.33,157.74
2009,35055448,3.9,fundamental,municipal,235.07,225.42
2013,35055475,3.9,fundamental,municipal,220.33,225.36
2005,35055542,3.9,fundamental,municipal,228.86,216.49
2007,35055554,3.9,fundamental,municipal,231.58,218.19
2015,35055585,3.9,fundamental,municipal,256.08,248.56
2007,35055633,3.9,fundamental,municipal,174.24,158.85
2009,35057836,3.9,fundamental,municipal,182.8,163.77
2005,35058452,3.9,fundamental,municipal,237.41,217.52
2005,35066308,3.9,fundamental,municipal,227.36,210.11
2005,35068639,3.9,fundamental,municipal,237.24,213.08
2015,35068706,3.9,fundamental,municipal,263.51,251.41
2007,35068706,3.9,fundamental,municipal,180.61,159.66
2007,35068743,3.9,fundamental,municipal,234.32,218.57
2015,35072503,3.9,fundamental,estadual,235.91,234.03
2005,35078759,3.9,fundamental,municipal,164.6,152.77
2011,35087142,3.9,fundamental,municipal,231.02,231.33
2021,35087154,3.9,fundamental,municipal,218.83,218.05
2005,35092964,3.9,fundamental,municipal,166.57,166.69
2005,35098486,3.9,fundamental,municipal,172.08,169.27
2005,35098577,3.9,fundamental,municipal,220.44,215.33
2023,35121484,3.9,medio,estadual,251.81,280.45
2007,35200098,3.9,fundamental,municipal,236.64,233.14
2005,35201972,3.9,fundamental,municipal,166.63,156.36
2005,35201972,3.9,fundamental,municipal,225.07,215.86
2005,35207779,3.9,fundamental,municipal,175,168.63
2009,35207822,3.9,fundamental,municipal,227.36,221.13
2007,35233900,3.9,fundamental,municipal,221.03,217.55
2005,35233912,3.9,fundamental,municipal,157.86,158.5
2011,35243607,3.9,fundamental,municipal,221.02,223.99
2005,35249749,3.9,fundamental,municipal,171,166.3
2009,35271032,3.9,fundamental,municipal,232.44,232.35
2005,35271073,3.9,fundamental,municipal,226.19,214.55
2007,35271111,3.9,fundamental,municipal,175.33,153.47
2009,35271196,3.9,fundamental,municipal,230.49,231.49
2009,35282397,3.9,fundamental,municipal,226.25,228.02
2009,35412173,3.9,fundamental,estadual,244.27,244.19
2015,35418161,3.9,fundamental,municipal,236.57,229.06
2013,35445526,3.9,fundamental,municipal,231.47,218.46
2015,35477936,3.9,fundamental,municipal,237.4,232.61
2009,35902305,3.9,fundamental,estadual,229.88,232.03
2023,35902500,3.9,medio,estadual,251.61,265.88
2017,35902573,3.9,fundamental,estadual,237.13,235.61
2009,35902615,3.9,fundamental,estadual,227.88,224.5
2007,35902664,3.9,fundamental,estadual,174.86,164.86
2019,35906141,3.9,fundamental,estadual,252.41,254.91
2015,35906591,3.9,fundamental,estadual,238.64,232.19
2011,35907112,3.9,fundamental,estadual,234.44,230.6
2015,35909051,3.9,fundamental,estadual,241,233.24
2007,35909117,3.9,fundamental,estadual,233.97,229.19
2017,35909129,3.9,fundamental,estadual,228.6,235.99
2023,35915725,3.9,medio,estadual,264.81,277.73
2011,35920277,3.9,fundamental,estadual,233.07,236.55
2023,35922249,3.9,medio,estadual,248.58,260.83
2023,35922900,3.9,fundamental,estadual,227.69,230.79
2015,35923047,3.9,fundamental,estadual,244.52,231.55
2017,35923059,3.9,medio,estadual,270.01,288.64
2007,35924799,3.9,fundamental,estadual,171.08,154.97
2013,35925196,3.9,fundamental,estadual,234.1,233.6
2009,35925330,3.9,fundamental,estadual,226.61,229.11
2013,35926048,3.9,fundamental,estadual,226.99,218.86
2011,35926048,3.9,fundamental,estadual,226.17,219.52
2011,35000097,4.3,fundamental,estadual,232.88,226.89
2013,35000280,4.3,fundamental,estadual,243.05,240.61
2007,35000358,4.3,fundamental,estadual,186.19,168.92
2019,35000848,4.3,medio,estadual,260.26,275.26
2023,35001004,4.3,medio,estadual,262.99,266.2
2013,35001036,4.3,fundamental,estadual,247.08,243.47
2017,35001132,4.3,fundamental,estadual,239.25,244.33
2023,35001156,4.3,medio,estadual,265.64,280.43
2023,35001296,4.3,medio,estadual,264.34,277.13
2021,35001302,4.3,medio,estadual,257.13,268.39
2009,35001348,4.3,fundamental,estadual,184.27,168.11
2009,35001363,4.3,fundamental,estadual,256.52,254.39
2015,35001727,4.3,fundamental,estadual,237.79,237.66
2007,35001922,4.3,fundamental,estadual,188.39,178.61
2013,35002057,4.3,fundamental,estadual,250.58,246.3
2015,35002483,4.3,fundamental,estadual,241.84,251.69
2023,35002549,4.3,medio,estadual,260.4,273.76
2023,35002689,4.3,medio,estadual,269.61,280.85
2011,35002768,4.3,fundamental,estadual,243.58,248.99
2009,35002975,4.3,fundamental,estadual,241.96,245.19
2007,35003050,4.3,fundamental,estadual,184.83,169.72
2015,35003116,4.3,fundamental,estadual,238.53,237.58
2009,35003177,4.3,fundamental,estadual,188.38,170.92
2009,35003220,4.3,fundamental,estadual,239.13,233.69
2013,35003268,4.3,fundamental,estadual,180.55,168.83
2015,35003384,4.3,fundamental,estadual,239.96,230.15
2017,35003426,4.3,medio,estadual,290.51,288.79
2015,35003530,4.3,fundamental,estadual,247.52,250.22
2013,35003554,4.3,fundamental,estadual,233.3,240.03
2011,35003931,4.3,fundamental,estadual,248.44,245.74
2023,35004923,4.3,medio,estadual,265.06,273.28
2015,35005061,4.3,fundamental,estadual,252.73,250.76
2023,35005071,4.3,fundamental,estadual,231.89,246
2009,35005083,4.3,fundamental,estadual,236.55,237.3
2011,35005216,4.3,fundamental,estadual,251.36,249.94
2013,35005356,4.3,fundamental,estadual,241.25,230.86
2023,35005393,4.3,fundamental,estadual,241.16,252.41
2007,35005400,4.3,fundamental,estadual,185.91,163.21
2011,35005447,4.3,fundamental,estadual,237.08,239
2013,35036298,4.3,fundamental,estadual,238.61,230.86
2011,35036456,4.3,fundamental,estadual,243.47,244.52
2009,35036717,4.3,fundamental,estadual,185.44,169.33
2013,35036821,4.3,fundamental,estadual,244.16,241.55
2007,35037072,4.3,fundamental,estadual,183.3,168.3
2019,35037436,4.3,fundamental,estadual,234.75,227.46
2015,35039248,4.3,fundamental,estadual,238.36,236.77
2009,35039342,4.3,fundamental,estadual,228.35,239.27
2011,35040332,4.3,fundamental,estadual,228.47,232.38
2011,35044295,4.3,fundamental,estadual,234.22,230.77
2011,35044325,4.3,fundamental,estadual,234.42,235.13
2013,35046243,4.3,fundamental,estadual,181.74,173.1
2011,35048616,4.3,fundamental,estadual,230.13,231.25
2007,35053016,4.3,fundamental,municipal,187.55,164.99
2005,35053065,4.3,fundamental,municipal,175.22,167.42
2009,35053119,4.3,fundamental,municipal,186.36,167.41
2007,35053284,4.3,fundamental,municipal,243.71,240.8
2009,35053326,4.3,fundamental,municipal,190.49,173.22
2011,35053405,4.3,fundamental,municipal,197.6,178.66
2009,35053417,4.3,fundamental,municipal,188.66,171.74
2005,35053569,4.3,fundamental,municipal,236.69,226.69
2019,35053624,4.3,fundamental,municipal,238.13,236.67
2005,35053739,4.3,fundamental,municipal,182.41,180.11
2015,35053797,4.3,fundamental,municipal,238.19,244.29
2009,35053818,4.3,fundamental,municipal,235.11,234.27
2015,35053855,4.3,fundamental,municipal,240.13,236.01
2005,35053922,4.3,fundamental,municipal,174.99,164.8
2013,35053946,4.3,fundamental,municipal,230,235.97
2007,35054012,4.3,fundamental,municipal,186.55,166.49
2015,35054069,4.3,fundamental,municipal,241.22,248.74
2009,35054082,4.3,fundamental,municipal,242.25,243.88
2007,35054124,4.3,fundamental,municipal,247.25,241.67
2015,35054161,4.3,fundamental,municipal,251.79,250.78
2009,35054227,4.3,fundamental,municipal,238.57,228.58
2007,35054410,4.3,fundamental,municipal,182.5,166.25
2007,35054458,4.3,fundamental,municipal,248.27,239.25
2005,35054471,4.3,fundamental,municipal,178.05,169.75
2009,35054641,4.3,fundamental,municipal,240.14,236.22
2005,35054690,4.3,fundamental,municipal,238.02,224.63
2023,35054690,4.3,fundamental,municipal,231.67,230.72
2009,35054768,4.3,fundamental,municipal,233.46,236.02
2005,35054835,4.3,fundamental,municipal,237.91,230.03
2005,35054859,4.3,fundamental,municipal,181.47,173.5
2007,35054884,4.3,fundamental,municipal,184.33,167.33
2009,35055013,4.3,fundamental,municipal,232.36,237.94
2015,35055177,4.3,fundamental,municipal,252.15,247.93
2023,35055190,4.3,fundamental,municipal,232.5,225.62
2007,35055190,4.3,fundamental,municipal,181.39,168.83
2013,35055244,4.3,fundamental,municipal,233,234.16
2015,35055347,4.3,fundamental,municipal,249.65,253.8
2015,35055426,4.3,fundamental,municipal,251.63,247.17
2005,35055608,4.3,fundamental,municipal,247.02,232.88
2005,35055724,4.3,fundamental,municipal,180.77,172.72
2013,35058185,4.3,fundamental,municipal,235.61,231.21
2009,35058185,4.3,fundamental,municipal,242.94,234.63
2011,35068706,4.3,fundamental,municipal,182.67,173
2005,35068779,4.3,fundamental,municipal,230.88,229.07
2007,35068780,4.3,fundamental,municipal,250.58,243.27
2009,35074731,4.3,fundamental,municipal,181.77,165.69
2009,35078773,4.3,fundamental,municipal,186.19,163.88
2011,35078785,4.3,fundamental,municipal,183.86,170.96
2007,35083963,4.3,fundamental,municipal,242.77,225.77
2013,35087282,4.3,fundamental,municipal,240.77,232.27
2013,35092952,4.3,fundamental,municipal,237.53,228.39
2007,35092952,4.3,fundamental,municipal,184.77,165.24
2007,35094785,4.3,fundamental,municipal,188.52,171.02
2005,35098565,4.3,fundamental,municipal,176.88,169.03
2007,35098619,4.3,fundamental,municipal,184,173.24
2013,35098619,4.3,fundamental,municipal,242,240.28
2015,35121484,4.3,fundamental,estadual,236.54,238.82
2011,35130333,4.3,fundamental,estadual,193.82,165.86
2009,35200062,4.3,fundamental,municipal,188,161.57
2011,35200062,4.3,fundamental,municipal,180.69,166.72
2005,35200062,4.3,fundamental,municipal,237.96,220.41
2015,35223165,4.3,fundamental,municipal,248.4,254.37
2013,35223219,4.3,fundamental,municipal,245.17,241.69
